Tournament,Category,Pool,Name,Nationality,Kata,TEC1,TEC2,TEC3,TEC4,TEC5,TEC6,TEC7,ATH1,ATH2,ATH3,ATH4,ATH5,ATH6,ATH7,Score
Karate1 Premier League - Dubai 2019,Female Kata, 5 / 8,IWAMOTO EMIRI,JPN,Anan,8.2,8.0,7.6,8.4,8.6,7.8,8.2,8.0,7.8,7.8,8.4,8.4,7.8,8.4,24.34
Karate1 Premier League - Dubai 2019,Female Kata, 6 / 8,MORIMOTO RINA,JPN,Papuren,7.8,7.6,7.6,8.2,7.8,7.6,7.8,7.4,7.4,7.6,8.2,7.8,7.4,7.6,23.02
Karate1 Premier League - Dubai 2019,Female Kata, 6 / 8,NGUYEN THI PHUONG,VIE,Anan Dai,7.4,7.2,7.2,7.4,7.0,6.8,7.2,7.2,7.0,7.4,7.6,6.8,7.0,7.6,21.6
Karate1 Premier League - Dubai 2019,Female Kata, 6 / 8,WIENINGER KRISTIN,AUT,Anan Dai,6.8,6.6,7.2,7.4,6.6,6.6,7.4,6.6,6.4,6.8,6.8,6.4,6.8,7.4,20.48
Karate1 Premier League - Dubai 2019,Female Kata, 6 / 8,MOTA NICOLE,BRA,Chatanyara Kushanku,7.6,6.8,7.4,7.4,7.0,7.0,7.2,7.2,7.0,7.4,7.6,6.8,7.0,7.4,21.6
Karate1 Premier League - Dubai 2019,Female Kata, 6 / 8,BRAZDOVA EMA,SVK,Papuren,7.4,7.4,7.4,6.6,6.8,6.8,7.6,7.2,7.2,7.2,6.6,6.6,6.6,7.6,21.42
Karate1 Premier League - Dubai 2019,Female Kata, 6 / 8,ARMADA RUIZ ANDREA,VEN,Sochin,7.4,7.2,7.4,7.4,7.2,7.0,7.6,7.4,7.0,7.2,7.2,7.0,6.8,7.6,21.82
Karate1 Premier League - Dubai 2019,Female Kata, 6 / 8,RODRIGUEZ ENCABO LIDIA,ESP,Chatanyara Kushanku,7.6,7.2,7.2,7.8,7.0,7.2,7.4,7.2,7.2,7.2,8.0,6.8,7.0,7.4,21.74
Karate1 Premier League - Dubai 2019,Female Kata, 6 / 8,BOTTARO VIVIANA,ITA,Anan Dai,7.8,8.2,7.6,8.2,8.0,7.4,7.8,7.4,8.4,7.4,8.0,8.0,7.4,8.0,23.54
Karate1 Premier League - Dubai 2019,Female Kata, 7 / 8,TARARATTANAKUL MONSICHA ,THA,Suparinpei,7.6,7.2,7.2,7.4,7.2,6.8,7.4,7.4,7.0,7.2,7.2,7.0,6.8,7.0,21.62
Karate1 Premier League - Dubai 2019,Female Kata, 7 / 8,BAGHERY BAZARDEH NEGIN,IRI,Papuren,8.0,7.4,8.0,7.4,7.8,6.8,7.4,8.0,7.2,8.0,7.6,8.0,7.0,7.4,22.72
Karate1 Premier League - Dubai 2019,Female Kata, 7 / 8,ESPARTEIRO PATRICIA,POR,Anan Dai,8.2,7.6,7.6,7.6,7.2,7.0,7.0,8.2,7.4,7.8,7.6,7.4,7.2,6.8,22.4
Karate1 Premier League - Dubai 2019,Female Kata, 7 / 8,UGAI MIZUKI,JPN,Anan Dai,8.4,8.2,8.2,8.0,8.2,7.6,7.8,8.2,8.0,8.0,7.8,7.8,7.6,7.8,24.16
Karate1 Premier League - Dubai 2019,Female Kata, 7 / 8,TUNG YEE YIN,HKG,Chatanyara Kushanku,8.0,8.4,7.8,7.8,7.6,7.2,7.0,7.8,8.4,8.2,8.2,7.6,7.4,6.8,23.32
Karate1 Premier League - Dubai 2019,Female Kata, 7 / 8,BALCIAROVA DOROTA,SVK,Papuren,7.8,8.4,7.4,7.4,7.2,7.2,7.4,7.6,8.2,7.4,7.4,7.2,7.2,7.2,22.14
Karate1 Premier League - Dubai 2019,Female Kata, 7 / 8,AUGUSTINOVA ZUZANA,CZE,Gankaku,8.0,8.4,7.8,8.2,7.6,7.6,7.2,7.8,8.2,7.6,8.2,7.4,7.6,7.2,23.28
Karate1 Premier League - Dubai 2019,Female Kata, 7 / 8,ELTEMUR DILARA,TUR,Papuren,8.4,8.4,8.4,8.4,7.8,7.8,7.8,8.4,8.4,8.2,8.2,7.8,7.8,7.8,24.48
Karate1 Premier League - Dubai 2019,Female Kata, 8 / 8,TANAKA MISAKI,JPN,Papuren,8.0,8.0,7.6,8.0,8.8,8.0,8.0,7.8,7.8,7.6,8.2,8.6,7.8,7.6,23.82
Karate1 Premier League - Dubai 2019,Female Kata, 8 / 8,CASALE CAROLA,ITA,Anan Dai,8.0,8.0,7.8,7.4,8.2,7.4,7.2,8.0,8.2,7.6,7.8,8.0,7.6,7.2,23.26
Karate1 Premier League - Dubai 2019,Female Kata, 8 / 8,SAYED SARAH,EGY,Suparinpei,7.6,7.2,7.4,7.4,7.6,7.6,7.6,7.8,7.4,7.4,7.0,7.6,7.6,7.4,22.54
Karate1 Premier League - Dubai 2019,Female Kata, 8 / 8,KARLSSON MIA,SWE,Anan,7.4,7.2,7.6,7.0,6.8,7.2,7.0,7.4,7.4,7.6,6.6,6.8,7.0,6.8,21.34
Karate1 Premier League - Dubai 2019,Female Kata, 8 / 8,ORA SISILIA AGUSTIANI,INA,Anan,7.6,7.6,7.6,8.2,7.2,7.4,7.0,7.8,7.8,7.6,7.8,7.0,7.6,7.0,22.72
Karate1 Premier League - Dubai 2019,Female Kata, 8 / 8,SCORDO SANDY,FRA,Gojushiho Dai,8.2,8.2,7.8,7.4,7.8,7.6,7.6,8.0,8.0,7.8,7.0,7.8,7.8,7.0,23.26
Karate1 Premier League - Dubai 2019,Female Kata, 8 / 8,SANCHEZ JAIME SANDRA,ESP,Anan Dai,8.4,8.4,8.2,8.6,9.2,8.2,8.0,8.2,8.2,8.2,8.6,9.2,8.4,7.6,24.94
Karate1 Premier League - Dubai 2019,Female Kata R2-G1, 1 / 1,ISMAIL AYA HESHAM,EGY,Gojushiho Dai,6.8,7.2,6.6,7.6,7.2,7.8,7.6,7.2,7.6,7.0,7.6,7.4,7.8,7.4,22.12
Karate1 Premier League - Dubai 2019,Female Kata R2-G1, 1 / 1,FERACCI ALEXANDRA,FRA,Suparinpei,7.8,7.6,8.0,7.8,8.2,8.0,7.6,7.6,7.8,8.0,7.6,8.0,8.2,7.6,23.54
Karate1 Premier League - Dubai 2019,Female Kata R2-G1, 1 / 1,DIMITROVA MARIA,DOM,Chatanyara Kushanku,7.8,8.0,7.2,8.0,7.6,8.0,7.8,7.4,7.6,6.8,7.6,7.6,8.2,8.0,23.36
Karate1 Premier League - Dubai 2019,Female Kata R2-G1, 1 / 1,ONO HIKARU,JPN,Papuren,8.2,7.8,8.2,8.2,7.6,8.6,8.4,8.2,8.2,8.2,8.2,7.8,8.4,8.4,24.6
Karate1 Premier League - Dubai 2019,Female Kata R2-G1, 1 / 1,RADULOVIC BISERKA,MNE,Gojushiho Sho,7.6,8.0,6.2,7.4,7.6,8.0,7.6,7.8,7.8,6.4,7.4,7.8,8.2,7.6,22.92
Karate1 Premier League - Dubai 2019,Female Kata R2-G1, 1 / 1,SHIMIZU NATSUKI,JPN,Suparinpei,7.8,7.8,8.2,7.6,8.2,8.0,8.2,7.6,7.4,8.0,7.4,8.0,8.0,8.0,23.88
Karate1 Premier League - Dubai 2019,Female Kata R2-G1, 1 / 1,LAU MO SHEUNG GRACE,HKG,Papuren,8.0,8.0,8.2,8.2,8.4,8.2,8.2,8.0,8.4,8.4,8.2,8.2,8.2,8.4,24.66
Karate1 Premier League - Dubai 2019,Female Kata R2-G1, 1 / 1,ISHIBASHI SAORI,JPN,Gojushiho Sho,7.6,8.4,7.8,8.0,7.6,8.2,8.2,7.8,8.6,8.0,8.0,7.8,8.4,8.4,24.12
Karate1 Premier League - Dubai 2019,Female Kata R2-G2, 1 / 1,NICOSANTI NOEMI,ITA,Papuren,7.6,7.6,7.6,7.8,8.2,7.6,6.8,7.4,7.4,7.6,7.0,8.0,7.4,7.0,22.62
Karate1 Premier League - Dubai 2019,Female Kata R2-G2, 1 / 1,SEIWADA MASAMI,JPN,Suparinpei,7.8,7.8,7.8,8.0,8.2,7.8,7.6,7.6,7.4,8.0,7.8,8.0,7.6,7.2,23.28
Karate1 Premier League - Dubai 2019,Female Kata R2-G2, 1 / 1,ROY RUBIO RAQUEL,ESP,Chatanyara Kushanku,7.6,7.6,8.0,7.6,8.0,8.2,7.0,7.4,7.4,8.2,7.8,7.8,8.0,6.8,23.14
Karate1 Premier League - Dubai 2019,Female Kata R2-G2, 1 / 1,KOKUMAI SAKURA,USA,Chatanyara Kushanku,7.6,7.6,7.8,8.0,8.2,8.4,7.4,7.6,7.6,8.0,8.0,8.0,8.0,7.8,23.52
Karate1 Premier League - Dubai 2019,Female Kata R2-G2, 1 / 1,NGO HA THI,CAN,Chatanyara Kushanku,7.4,7.8,7.6,8.0,7.8,7.4,7.4,7.4,7.4,7.8,7.6,7.6,7.2,7.2,22.68
Karate1 Premier League - Dubai 2019,Female Kata R2-G2, 1 / 1,D ONOFRIO TERRYANA,ITA,Suparinpei,7.6,8.0,8.0,8.2,7.6,7.6,7.8,7.4,7.8,7.8,8.0,7.4,7.6,8.0,23.34
Karate1 Premier League - Dubai 2019,Female Kata R2-G2, 1 / 1,SADEGHI DASTAK FATEMEH,IRI,Suparinpei,7.6,8.0,8.0,8.0,7.6,8.6,8.0,7.4,8.0,8.2,8.0,7.2,8.2,8.2,24.06
Karate1 Premier League - Dubai 2019,Female Kata R2-G2, 1 / 1,SHIMIZU KIYOU,JPN,Suparinpei,8.2,8.4,8.4,8.4,8.4,8.8,8.6,8.0,8.0,8.6,8.0,8.2,8.6,8.2,24.96
Karate1 Premier League - Dubai 2019,Female Kata R2-G3, 1 / 1,PAYNE NATALIE,ENG,Papuren,6.8,7.2,8.0,7.4,7.8,7.4,7.2,6.8,7.2,7.6,7.2,7.6,7.4,7.0,21.94
Karate1 Premier League - Dubai 2019,Female Kata R2-G3, 1 / 1,JOVANOSKA PULEKSENIJA,MKD,Anan,7.2,6.8,8.0,7.4,7.8,7.8,7.4,7.2,6.8,7.8,7.6,7.8,7.8,6.8,22.6
Karate1 Premier League - Dubai 2019,Female Kata R2-G3, 1 / 1,OHUCHI MIRISA,JPN,Suparinpei,7.8,7.8,8.2,7.8,8.0,8.0,8.2,7.6,7.8,8.0,7.4,7.8,7.8,8.2,23.68
Karate1 Premier League - Dubai 2019,Female Kata R2-G3, 1 / 1,IWAMOTO EMIRI,JPN,Suparinpei,8.2,8.4,8.2,8.0,8.0,8.2,8.4,7.6,8.2,7.6,8.0,8.0,7.8,8.2,24.36
Karate1 Premier League - Dubai 2019,Female Kata R2-G3, 1 / 1,RODRIGUEZ ENCABO LIDIA,ESP,Anan Dai,7.6,7.2,7.8,7.8,7.8,7.6,7.4,7.4,7.2,7.8,7.6,7.6,7.8,7.4,22.88
Karate1 Premier League - Dubai 2019,Female Kata R2-G3, 1 / 1,ARMADA RUIZ ANDREA,VEN,Gojushiho Sho,7.6,7.6,8.0,7.6,7.8,8.0,7.6,7.4,7.4,7.8,7.4,7.8,7.8,7.8,23.0
Karate1 Premier League - Dubai 2019,Female Kata R2-G3, 1 / 1,MORIMOTO RINA,JPN,Chatanyara Kushanku,7.8,8.2,8.0,7.8,8.0,7.8,8.4,7.6,8.0,8.0,7.8,8.0,8.0,8.4,23.86
Karate1 Premier League - Dubai 2019,Female Kata R2-G3, 1 / 1,BOTTARO VIVIANA,ITA,Suparinpei,8.4,8.2,8.2,8.2,8.0,8.4,8.6,8.2,8.0,8.2,8.0,7.8,8.6,8.0,24.62
Karate1 Premier League - Dubai 2019,Female Kata R2-G4, 1 / 1,AUGUSTINOVA ZUZANA,CZE,Gojushiho Dai,7.2,7.4,7.2,7.4,8.2,8.0,7.2,7.4,7.6,7.2,7.4,8.2,8.0,7.4,22.12
Karate1 Premier League - Dubai 2019,Female Kata R2-G4, 1 / 1,TUNG YEE YIN,HKG,Papuren,7.6,7.2,7.2,7.2,7.6,7.8,7.6,7.6,7.2,7.2,7.4,7.8,7.8,7.2,22.34
Karate1 Premier League - Dubai 2019,Female Kata R2-G4, 1 / 1,UGAI MIZUKI,JPN,Papuren,8.4,7.2,7.4,7.6,8.0,8.2,7.8,8.2,7.6,7.4,7.6,7.8,8.2,7.4,23.28
Karate1 Premier League - Dubai 2019,Female Kata R2-G4, 1 / 1,ELTEMUR DILARA,TUR,Chatanyara Kushanku,8.2,7.6,7.8,8.0,7.6,8.2,7.6,8.4,7.8,7.6,8.0,8.0,8.0,7.8,23.52
Karate1 Premier League - Dubai 2019,Female Kata R2-G4, 1 / 1,CASALE CAROLA,ITA,Papuren,7.6,7.4,7.8,7.6,7.8,8.4,8.0,8.0,7.6,7.6,7.8,8.2,8.4,7.8,23.32
Karate1 Premier League - Dubai 2019,Female Kata R2-G4, 1 / 1,SCORDO SANDY,FRA,Unsu,7.6,7.6,7.4,7.8,8.2,8.0,8.0,7.0,7.4,7.4,7.8,8.2,8.0,7.6,23.22
Karate1 Premier League - Dubai 2019,Female Kata R2-G4, 1 / 1,TANAKA MISAKI,JPN,Anan Dai,8.2,7.8,7.4,8.0,7.8,7.8,8.2,7.6,7.8,7.2,7.8,7.8,7.8,7.6,23.48
Karate1 Premier League - Dubai 2019,Female Kata R2-G4, 1 / 1,SANCHEZ JAIME SANDRA,ESP,Suparinpei,8.4,8.0,8.2,8.6,8.2,8.4,8.4,8.8,8.2,8.2,8.4,8.2,8.4,8.2,24.94
Karate1 Premier League - Dubai 2019,Female Kata R3-G1, 1 / 1,SHIMIZU NATSUKI,JPN,Papuren,8.0,6.8,8.2,8.0,7.8,7.4,8.2,8.0,7.6,7.8,7.8,7.6,7.6,8.2,23.62
Karate1 Premier League - Dubai 2019,Female Kata R3-G1, 1 / 1,ISHIBASHI SAORI,JPN,Gankaku,7.6,7.6,8.0,8.0,7.8,7.6,7.8,7.4,7.4,7.6,8.0,7.8,7.2,7.6,23.02
Karate1 Premier League - Dubai 2019,Female Kata R3-G1, 1 / 1,ONO HIKARU,JPN,Suparinpei,7.8,8.0,8.4,8.4,8.2,7.8,8.0,7.6,7.8,8.4,8.2,8.0,7.8,8.0,24.08
Karate1 Premier League - Dubai 2019,Female Kata R3-G1, 1 / 1,LAU MO SHEUNG GRACE,HKG,Chatanyara Kushanku,7.4,7.8,8.2,7.8,7.4,7.6,7.8,7.4,8.0,7.8,7.4,7.6,7.8,7.6,23.14
Karate1 Premier League - Dubai 2019,Female Kata R3-G1, 1 / 1,D ONOFRIO TERRYANA,ITA,Papuren,7.6,7.6,8.0,7.8,8.0,7.8,7.8,7.6,7.6,7.8,7.6,7.8,8.0,7.8,23.34
Karate1 Premier League - Dubai 2019,Female Kata R3-G1, 1 / 1,KOKUMAI SAKURA,USA,Papuren,7.4,7.4,8.4,8.0,8.0,7.8,7.8,7.6,7.6,8.6,7.4,8.0,7.8,8.0,23.54
Karate1 Premier League - Dubai 2019,Female Kata R3-G1, 1 / 1,SADEGHI DASTAK FATEMEH,IRI,Chatanyara Kushanku,7.8,8.0,7.8,7.8,7.8,7.4,7.6,7.6,7.8,7.6,7.6,7.8,7.6,7.4,23.22
Karate1 Premier League - Dubai 2019,Female Kata R3-G1, 1 / 1,SHIMIZU KIYOU,JPN,Chatanyara Kushanku,8.4,8.0,9.2,8.0,8.4,8.0,8.6,8.2,7.8,9.2,8.2,8.2,8.0,8.4,24.74
Karate1 Premier League - Dubai 2019,Female Kata R3-G2, 1 / 1,OHUCHI MIRISA,JPN,Chatanyara Kushanku,7.6,7.6,7.8,8.0,7.2,7.8,8.0,7.4,7.6,7.8,8.2,7.4,7.8,8.0,23.2
Karate1 Premier League - Dubai 2019,Female Kata R3-G2, 1 / 1,MORIMOTO RINA,JPN,Suparinpei,7.4,7.4,7.8,7.8,7.8,7.6,7.8,7.2,7.4,7.6,7.8,7.6,7.2,7.6,23.02
Karate1 Premier League - Dubai 2019,Female Kata R3-G2, 1 / 1,IWAMOTO EMIRI,JPN,Ohan,7.8,8.2,8.0,8.4,8.6,8.0,8.6,7.6,8.2,8.0,8.2,8.4,7.8,8.4,24.54
Karate1 Premier League - Dubai 2019,Female Kata R3-G2, 1 / 1,BOTTARO VIVIANA,ITA,Chatanyara Kushanku,8.4,8.4,7.8,8.6,8.6,7.8,8.4,8.2,8.2,7.6,8.4,8.6,7.6,8.2,25.02
Karate1 Premier League - Dubai 2019,Female Kata R3-G2, 1 / 1,CASALE CAROLA,ITA,Anan,8.0,7.8,7.8,7.8,7.4,7.2,7.8,7.8,7.6,7.6,7.6,7.6,7.4,7.8,23.22
Karate1 Premier League - Dubai 2019,Female Kata R3-G2, 1 / 1,TANAKA MISAKI,JPN,Suparinpei,7.8,8.0,8.0,8.6,8.2,8.2,8.0,7.6,8.2,7.6,8.6,8.0,8.0,7.6,24.02
Karate1 Premier League - Dubai 2019,Female Kata R3-G2, 1 / 1,ELTEMUR DILARA,TUR,Suparinpei,8.2,7.6,8.0,8.0,8.2,7.6,7.8,8.0,7.6,8.0,7.8,8.4,7.6,7.6,23.68
Karate1 Premier League - Dubai 2019,Female Kata R3-G2, 1 / 1,SANCHEZ JAIME SANDRA,ESP,Papuren,8.6,8.2,8.4,8.8,8.8,8.4,8.8,8.4,8.2,8.2,8.8,9.0,8.2,8.6,25.62
Karate1 Premier League - Dubai 2019,Female Kata R4 Bronze Medal Match 1, 1 / 1,ONO HIKARU,JPN,Chibana No Kushanku,8.4,7.8,8.2,8.2,8.6,8.8,8.8,8.2,8.2,7.8,8.2,8.6,8.8,8.6,25.14
Karate1 Premier League - Dubai 2019,Female Kata R4 Bronze Medal Match 1, 1 / 1,IWAMOTO EMIRI,JPN,Anan Dai,8.2,8.6,8.4,8.8,8.4,8.6,8.4,8.0,8.8,8.2,8.8,8.6,8.6,8.2,25.4
Karate1 Premier League - Dubai 2019,Female Kata R4 Bronze Medal Match 2, 1 / 1,SHIMIZU NATSUKI,JPN,Anan Dai,8.4,8.0,8.0,8.2,8.6,8.0,8.0,8.2,8.2,8.0,8.4,8.8,7.6,7.6,24.26
Karate1 Premier League - Dubai 2019,Female Kata R4 Bronze Medal Match 2, 1 / 1,BOTTARO VIVIANA,ITA,Papuren,8.8,8.4,8.2,8.6,9.2,8.4,8.0,8.4,8.0,8.0,8.8,9.4,8.0,7.8,25.1
Karate1 Premier League - Dubai 2019,Female Kata R4 Gold Medal Match, 1 / 1,SHIMIZU KIYOU,JPN,Chibana No Kushanku,8.6,9.0,8.4,8.4,8.4,8.8,8.8,8.2,9.2,8.2,8.2,8.0,8.6,8.8,25.56
Karate1 Premier League - Dubai 2019,Female Kata R4 Gold Medal Match, 1 / 1,SANCHEZ JAIME SANDRA,ESP,Chatanyara Kushanku,9.0,9.2,8.2,8.6,8.2,9.0,9.2,8.6,9.2,8.0,8.6,8.0,8.8,8.8,26.42
Karate1 Premier League - Dubai 2019,Male Kata, 1 / 8,SALAZAR JOVER FRANCISCO JOSE,ESP,Suparinpei,7.4,7.4,7.4,7.6,7.0,8.0,7.2,7.4,7.4,7.2,7.4,7.2,8.0,6.8,22.14
Karate1 Premier League - Dubai 2019,Male Kata, 1 / 8,SMOLIGA JULIAN ENRIK,SVK,Papuren,7.2,7.4,7.6,7.0,6.8,7.2,7.2,7.2,7.2,7.2,7.0,6.8,7.0,6.8,21.48
Karate1 Premier League - Dubai 2019,Male Kata, 1 / 8,PARK HEEJUN,KOR,Suparinpei,7.0,7.6,8.0,8.0,7.0,7.4,7.4,7.2,7.8,7.8,7.8,7.4,7.2,7.0,22.4
Karate1 Premier League - Dubai 2019,Male Kata, 1 / 8,TRUONG KHAI,SWE,Kururunfa,7.2,7.2,7.4,7.2,6.8,7.0,7.6,7.2,7.4,6.8,7.0,7.0,6.8,7.2,21.48
Karate1 Premier League - Dubai 2019,Male Kata, 1 / 8,VALET PATRICK,AUT,Anan Dai,7.0,7.0,7.2,7.4,6.6,7.2,7.0,6.8,7.2,6.8,7.2,6.6,7.4,6.8,21.08
Karate1 Premier League - Dubai 2019,Male Kata, 1 / 8,IODICE ALESSANDRO,ITA,Unsu,7.4,7.4,7.2,7.8,7.6,7.0,7.8,7.6,7.4,6.6,7.8,8.0,7.6,7.6,22.52
Karate1 Premier League - Dubai 2019,Male Kata, 1 / 8,KATESHOV MADI,KAZ,Gankaku,7.2,7.8,8.0,8.0,7.2,7.0,7.4,7.0,7.8,7.8,8.0,8.0,7.4,7.2,22.58
Karate1 Premier League - Dubai 2019,Male Kata, 1 / 8,MOTO KAZUMASA,JPN,Gojushiho Dai,7.8,8.2,8.2,8.6,8.0,7.8,8.0,7.8,8.0,7.8,8.4,7.8,7.4,7.8,23.96
Karate1 Premier League - Dubai 2019,Male Kata, 2 / 8,VOJVODIC MIJAT,MNE,Kanku Sho,8.0,6.8,7.2,7.2,7.2,7.6,7.2,8.0,7.4,7.4,7.2,7.4,7.4,7.0,21.78
Karate1 Premier League - Dubai 2019,Male Kata, 2 / 8,DU PLESSIS MICHAEL,RSA,Suparinpei,7.8,6.4,6.8,7.2,7.0,7.4,7.6,7.8,6.8,7.0,7.2,6.8,7.4,7.2,21.54
Karate1 Premier League - Dubai 2019,Male Kata, 2 / 8,KULYK VITALIY,UKR,Suparinpei,7.4,7.0,7.0,7.2,7.2,7.4,7.4,7.2,7.0,7.0,7.0,7.2,7.2,7.2,21.68
Karate1 Premier League - Dubai 2019,Male Kata, 2 / 8,ARIMOTO KOJI,JPN,Gojushiho Dai,8.2,6.8,7.8,7.8,7.6,7.8,7.8,8.0,7.2,7.8,7.8,7.8,7.6,7.6,23.34
Karate1 Premier League - Dubai 2019,Male Kata, 2 / 8,ENKAMP JESSE,FIN,Anan,7.8,6.6,6.6,7.2,6.8,7.0,7.2,7.6,6.6,6.6,7.2,6.8,7.2,7.2,21.06
Karate1 Premier League - Dubai 2019,Male Kata, 2 / 8,KUBO HIROKI,JPN,Papuren,8.0,7.2,7.6,7.8,7.8,7.6,7.8,8.0,7.2,7.0,7.8,7.8,7.6,7.6,23.14
Karate1 Premier League - Dubai 2019,Male Kata, 2 / 8,CHENG TSZ MAN CHRIS,HKG,Anan,7.6,6.8,7.6,7.4,7.8,7.2,7.4,7.2,7.4,7.8,7.4,7.8,7.4,7.2,22.34
Karate1 Premier League - Dubai 2019,Male Kata, 2 / 8,SOFUOGLU ALI,TUR,Gojushiho Dai,7.8,8.0,8.0,7.8,8.0,7.8,7.6,7.6,7.8,8.0,7.8,8.0,7.6,7.4,23.48
Karate1 Premier League - Dubai 2019,Male Kata, 3 / 8,KIKUCHI RYONOSUKE,JPN,Suparinpei,8.4,8.2,7.4,8.0,8.2,7.8,7.8,8.4,8.0,7.2,8.2,8.0,7.8,7.6,23.94
Karate1 Premier League - Dubai 2019,Male Kata, 3 / 8,CENCION HECTOR,PAN,Sansai,7.8,7.6,8.0,7.2,7.8,7.6,7.6,7.6,8.4,7.4,7.4,7.8,7.6,7.4,22.88
Karate1 Premier League - Dubai 2019,Male Kata, 3 / 8,BAKWADI OFENTSE,BOT,Suparinpei,7.6,7.0,7.2,7.4,7.2,7.2,7.2,7.4,7.0,7.2,7.4,7.2,7.2,7.2,21.6
Karate1 Premier League - Dubai 2019,Male Kata, 3 / 8,SHAWKY AHMED,EGY,Unsu,8.0,8.4,7.4,7.8,8.4,7.6,7.8,7.8,8.6,7.4,8.0,8.2,7.4,7.6,23.54
Karate1 Premier League - Dubai 2019,Male Kata, 3 / 8,NISHIYAMA KAKERU,JPN,Sansai,8.2,7.8,8.2,7.8,8.2,7.6,8.2,8.0,8.2,8.0,8.0,8.0,7.6,8.0,24.14
Karate1 Premier League - Dubai 2019,Male Kata, 3 / 8,SHAHRJERDI ABOLFAZL,IRI,Anan Dai,8.0,8.0,7.8,8.0,7.8,7.6,7.8,8.2,8.4,7.4,8.2,7.8,7.8,7.8,23.66
Karate1 Premier League - Dubai 2019,Male Kata, 3 / 8,TORRES GUTIERREZ ARIEL,USA,Suparinpei,8.0,8.0,7.6,7.8,7.8,7.8,8.0,7.8,8.4,7.2,8.0,8.0,7.8,8.0,23.66
Karate1 Premier League - Dubai 2019,Male Kata, 3 / 8,BUSATO MATTIA,ITA,Gojushiho Dai,8.2,8.2,8.2,7.8,8.0,8.0,8.2,8.0,8.4,7.6,8.0,7.8,7.8,8.2,24.22
Karate1 Premier League - Dubai 2019,Male Kata, 4 / 8,HORIBA YUHEI,JPN,Anan,8.4,6.8,7.6,6.8,8.2,7.8,7.4,8.6,7.2,7.8,8.2,8.0,8.0,7.6,23.1
Karate1 Premier League - Dubai 2019,Male Kata, 4 / 8,ALMOSAWI SAIED SALMAN,KUW,Unsu,8.0,7.0,7.6,7.4,6.8,7.4,7.2,8.2,7.0,8.0,8.2,7.2,7.6,7.4,22.3
Karate1 Premier League - Dubai 2019,Male Kata, 4 / 8,CEROVIC LUKA,SRB,Gojushiho Dai,7.6,7.2,7.2,6.8,7.8,6.8,7.4,7.8,7.2,7.8,7.4,8.0,7.0,7.4,22.04
Karate1 Premier League - Dubai 2019,Male Kata, 4 / 8,GHINAMI ALESSIO,ITA,Gankaku,8.0,7.0,7.8,7.2,8.2,7.2,7.8,7.8,6.8,7.8,7.6,8.0,7.0,7.4,22.8
Karate1 Premier League - Dubai 2019,Male Kata, 4 / 8,HEYDAROV ROMAN,AZE,Gojushiho Dai,7.8,8.0,7.4,7.8,7.4,7.4,7.4,7.8,7.8,7.6,8.0,6.8,7.4,7.4,22.66
Karate1 Premier League - Dubai 2019,Male Kata, 4 / 8,QUINTERO CAPDEVILA DAMIAN HUGO,ESP,Anan,8.6,7.8,7.8,8.4,8.0,8.2,7.8,8.4,8.0,7.8,8.8,7.8,7.8,7.6,23.88
Karate1 Premier League - Dubai 2019,Male Kata, 5 / 8,GALLO GIANLUCA,ITA,Unsu,7.6,7.6,7.4,7.2,8.0,7.4,7.4,7.6,7.4,7.2,7.2,8.0,7.4,7.6,22.4
Karate1 Premier League - Dubai 2019,Male Kata, 5 / 8,UEMURA TAKUYA,JPN,Anan,7.2,8.2,7.8,7.8,8.0,8.8,7.6,7.4,8.0,7.4,7.8,8.0,8.8,7.8,23.6
Karate1 Premier League - Dubai 2019,Male Kata, 5 / 8,SUVAJCEVIC STEFAN,SRB,Gojushiho Dai,6.8,7.6,7.2,7.4,7.6,6.8,7.4,7.0,7.8,7.4,7.4,7.4,7.2,7.4,22.06
Karate1 Premier League - Dubai 2019,Male Kata, 5 / 8,YAKAN MEHMET,TUR,Anan Dai,8.2,8.0,7.8,7.4,8.2,7.6,7.6,8.4,7.8,7.8,7.2,8.2,7.8,7.6,23.4
Karate1 Premier League - Dubai 2019,Male Kata, 5 / 8,STOLAR TOMISLAV,CRO,Unsu,7.2,7.8,6.8,7.0,7.4,6.8,6.8,7.0,7.6,7.0,7.0,7.2,7.2,7.0,21.06
Karate1 Premier League - Dubai 2019,Male Kata, 5 / 8,LAU CHI MING,HKG,Suparinpei,7.6,8.0,8.0,7.4,8.2,7.4,8.0,7.8,7.6,7.8,7.4,8.0,7.6,7.8,23.48
Karate1 Premier League - Dubai 2019,Male Kata, 5 / 8,MONTARELLO ENZO,FRA,Gojushiho Dai,8.0,8.0,7.6,7.4,8.0,8.0,7.6,8.2,7.8,7.6,7.4,8.0,8.0,7.8,23.6
Karate1 Premier League - Dubai 2019,Male Kata, 5 / 8,DIAZ ANTONIO,VEN,Anan,8.2,8.0,7.8,8.0,8.2,8.2,8.0,8.0,7.8,8.0,7.8,8.0,8.4,7.8,24.08
Karate1 Premier League - Dubai 2019,Male Kata, 6 / 8,GALAN LOPEZ SERGIO,ESP,Anan Dai,7.4,7.2,7.6,7.0,7.2,7.6,7.2,7.2,7.2,7.8,7.2,7.2,7.6,7.2,21.74
